image_path,label
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/61.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-3｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/75.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-2｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/59.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717380-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/71.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/65.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-17.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806085｣ｨ5｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1604307.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804931｣ｨ8｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1602789.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717147-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1802390.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716612-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1807573｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800711-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714036-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1807613.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800142-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714785-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800142-3.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714767-2(5).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-4｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714821-2(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1805418｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716716-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1704399(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-16.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717943-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1604689.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714036-2(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/64.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/70.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/58.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714767-3(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/8.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/66.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717380-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/72.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-14.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1807228.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714791(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1608258.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717147-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714762-3(3).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606329.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716612-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800711-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-4｣ｨ1｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800142-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714036-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/185474｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714785-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714026-1(2).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713950｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800142.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714801-3(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1601889.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1608488.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714762-1(2).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1808052.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806085｣ｨ7｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1805767｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1803609｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1805766｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806085｣ｨ10｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716716-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1807573.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717943-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-15.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806447.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/73.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/67.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/9.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/14.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806420.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-3.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/28.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717471-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714767-1｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806144.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714767-2(2).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714031-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714634(3).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-3｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716631-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716674-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-2｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714821-1(3).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806071｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/b1714036-1(3).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714031-2(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806245｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1808140.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1807184｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1718057-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/29.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1718418-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713993-1｣ｨ1｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/15.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1602276.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1604607.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1609451.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/17.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606760.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806085｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717471-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714801-2(2).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713993-1｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-3｣ｨ1｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-2｣ｨ1｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1607091.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1802057.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714031-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806238｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1605491.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716674-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716631-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/b1704346(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1801741｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606479｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1718057-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1718418-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/16.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-5.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/12.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1802898.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1603423.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/807581.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1813465-3.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1706445.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606375.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1604589.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1602852.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716750-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717381-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714762-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714762-2(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806085｣ｨ6｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714026-2(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1603595.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1604588.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806420｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1813465-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714801-2(3).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714785(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713950｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/13.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-4.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1605523.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/39.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-6.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/11.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1604429.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1607652.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1805474.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606636｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1600840.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1805474｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713950｣ｨ1｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/b1714036-1(2).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606376.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804931｣ｨ9｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1808019｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1801495｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717381-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714821-1(2).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716750-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714634(2).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714762-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806085｣ｨ4｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1608831.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1609940｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606149.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1805418｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1808019.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714767-2(3).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1813465-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1802057｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1805197｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713971-4｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/180245.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806342.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/10.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1807730｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/38.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804601-7.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/21.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/35.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1713993-4｣ｨ3｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717116-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/b1714036-1(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714031-2(3).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1812985-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1706462.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1813413-3.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714634-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1716564-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806950.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714821-1(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606636.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1602322.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1714791-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/b1714634(1).JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1804931｣ｨ5｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1717228-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1608168.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1602337.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806342｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1813413-2.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1606390.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806085｣ｨ8｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1806471｣ｨ2｣ｩ.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800699-4.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1800295-1.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1812985-3.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/1605504.JPG,EH_Simple
/Users/ruksatkhanshayoni/Downloads/7306361/histopathological image dataset for ET/EH/Simple/B1714767-3(4).JPG,EH_Simple
